date,platform,product,system,campaign,cost,impressions,clicks,revenue,new_user_revenue,installs,purchase_events
2026-05-22,FB,Romi iOS,iOS,Romi ios_zjc_20260520_VO_ABO,109.5,3604,71,0,0,0,0
2026-05-22,FB,Romi iOS,iOS,Romi ios_zjc_20260520_VO_ABO (120244694965560055),0,0,0,18.98,18.98,12,2
2026-05-22,FB,Romi iOS,iOS,Romi ios_zjc_20260520_VO_ABO2,33.33,724,23,0,0,0,0
2026-05-22,FB,Romi iOS,iOS,Romi ios_zjc_20260520_VO_ABO2 (120244697036660055),0,0,0,99.99,99.99,7,1
2026-05-22,FB,Romi iOS,iOS,Romi_ios_zmf_purchase_abo_0320_1,164.51,5656,112,0,0,0,0
2026-05-22,FB,Romi iOS,iOS,Romi_ios_zmf_purchase_abo_0320_1 (120248735216530151),0,0,0,31.950000000000003,19.98,16,5
2026-05-22,FB,Romi iOS,iOS,Romi_ios_zmf_purchase_abo_0521_1,104.29,3423,80,0,0,0,0
2026-05-22,FB,Romi iOS,iOS,Romi_ios_zmf_purchase_abo_0521_1 (120252448482300151),0,0,0,93.96999999999998,93.96999999999998,16,3
2026-05-22,FB,Romi iOS,iOS,Romi_ios_zmf_vo_cbo_0319_2,237.0,3805,92,0,0,0,0
2026-05-22,FB,Romi iOS,iOS,Romi_ios_zmf_vo_cbo_0319_2 (120243482931960228),0,0,0,236.64000000000007,122.79999999999994,17,36
2026-05-22,FB,Romi iOS,iOS,Romi_ios_zmf_vo_cbo_0325_1,251.69,3388,86,0,0,0,0
2026-05-22,FB,Romi iOS,iOS,Romi_ios_zmf_vo_cbo_0325_1 (120243690432680228),0,0,0,237.78000000000003,171.85000000000002,20,22
2026-05-22,GG,Doni,Android,0409-GG-Doni-and-appflyer-2.5-zjc,198.8557,11635,163,267.68000000000006,139.78,54,32
2026-05-22,GG,Doni,Android,0412-lhgg-Doni and-//,512.423,26053,430,669.4300000000003,149.79000000000002,142,57
2026-05-22,GG,Doni,Android,0513-lhgg-Doni and-//3.0,107.1288,5097,253,0.002907632649897971,0.0,66,1
2026-05-22,GG,Doni,Android,1224-GG-Doni-and-2.5出价-video-zm1,115.5411,5726,66,27.96,27.96,41,4
2026-05-22,GG,Doni,Android,20260101-gg-Doni-And-aeo-手动nv-wcx,642.2216,31072,432,540.4829331684733,153.79999999999998,104,53
2026-05-22,GG,Doni,Android,20260127-gg-Doni-And-purchase-wcx,982.9339,59916,652,630.0158199353508,121.82291230270025,222,101
2026-05-22,GG,Doni,Android,Doni_and_zmf_2.5_purchase_0227_1-gg,462.0925,30457,353,67.89000000000001,59.91000000000001,96,11
2026-05-22,GG,Jovia And,Android,5.20_Jovia_GG_ymt_cj,100.7262,5034,83,19.99,0.0,0,1
2026-05-22,GG,Jovia And,Android,Jovia And_wvv_20260513_GG_1,0.967,111,11,0,0,0,0
2026-05-22,GG,Jovia And,Android,JoviaAnd_syh_260312_AEO,307.3434,8327,234,89.85,63.90000000000001,1,15
2026-05-22,TT,,Unknown,0513 PWA-ymt_link2.0 新素材,84.96,3668,70,0,0,0,0
2026-05-22,TT,,Unknown,0514_PWA_ymt_link2.0 //新素材14,50.0,1087,46,0,0,0,0
2026-05-22,TT,,Unknown,0515 PWA-ymt link_2.0 02新,185.0,8851,190,0,0,0,0
2026-05-22,TT,,Unknown,5.16受众测试PWA-ymt-link2.0,52.33,8781,185,0,0,0,0
2026-05-22,TT,,Unknown,5.20受众测试PWA-ymt_link2.0,62.5,8975,73,0,0,0,0
2026-05-22,TT,,Unknown,5.21-PWA-ymt-link2.0-受众,42.66,4286,33,0,0,0,0
2026-05-22,TT,,Unknown,PWA-260515-2-old_link2.0,169.62,9473,172,0,0,0,0
2026-05-22,TT,,Unknown,PWA-260519-01_link2.0,49.81,3290,108,0,0,0,0
2026-05-22,TT,,Unknown,PWA-260519-02_link2.0,39.59,5269,58,0,0,0,0
2026-05-22,TT,,Unknown,PWA_0513_ymt_link2.0 //新素材,88.6,6603,103,0,0,0,0
2026-05-22,TT,Doni,Android,0117-TT原生-Doni-and-s+VO-zm1,51.29,3588,24,7.98,3.99,5,2
2026-05-22,TT,Doni,Android,0130-2-TT-Doni-and-s+VO-zm1,183.79,17572,55,174.66000000000005,0.0,14,34
2026-05-22,TT,Doni,Android,0515-2-TT-Doni-and-VO-zm1,119.51,7626,40,76.89000000000001,11.97,8,11
2026-05-22,TT,Doni,Android,11.20-TT-Doni-and-AEO-smart-zm1,302.57,17728,160,216.54000000000013,91.84999999999998,58,46
2026-05-22,TT,Doni,Android,Doni And_syh_260306_VO,220.33,20448,120,158.82999999999998,52.949999999999996,49,17
2026-05-22,TT,Doni,Android,Doni and-zm1-260321-1-VO-TT,150.0,8324,40,131.82999999999998,107.85999999999999,18,17
2026-05-22,TT,Doni,Android,Doni_and_zmf_smart_aeo_0521_1_tt,80.0,5530,42,3.99,3.99,7,1
2026-05-22,TT,Doni,Android,Doni_and_zmf_smart_aeo_0522_1_tt_copy,31.4,3008,7,0.0,0.0,1,0
2026-05-22,TT,Doni,Android,Doni_安卓_MCY_0121_S+_1,50.0,2653,13,19.99,0.0,5,1
2026-05-22,TT,Doni,Android,Doni_安卓_MCY_0124_S+_,50.0,3427,15,257.89000000000004,0.0,4,11
2026-05-22,TT,Doni,Android,Doni_安卓_MCY_0124_S+_1,50.0,4453,17,0.0,0.0,4,0
2026-05-22,TT,Doni,Android,Doni_安卓_MCY_1116,255.64,27266,119,471.6100000000002,93.87999999999998,19,39
2026-05-22,TT,Doni,Android,Doni_安卓_MCY_1218_2,120.0,10215,53,97.89999999999999,82.93,13,10
2026-05-22,TT,Doni,Android,restricted,0,0,0,17.97,13.98,2,3
2026-05-22,TT,Kira And,Android,Kira And_cy1_260511_AEO_3,0,0,0,59.97,59.97,1,3
2026-05-22,TT,Kira And,Android,Kira And_cy1_260515_AEO,40.0,2658,40,17.97,17.97,9,3
2026-05-22,TT,Kira And,Android,Kira And_cy1_260515_AEO_2,34.86,2345,20,3.99,3.99,2,1
2026-05-22,TT,Kira And,Android,Kira And_cy1_260518_AEO,35.0,2409,24,53.959999999999994,13.98,6,4
2026-05-22,TT,Kira And,Android,Kira And_cy1_260518_AEO_2,18.97,1354,9,3.99,3.99,4,1
2026-05-22,TT,Kira And,Android,Kira And_cy1_260518_AEO_3,0,0,0,0.0,0.0,1,0
2026-05-22,TT,Kira And,Android,Kira And_cy1_260520_AEO,35.0,2919,31,4.99,4.99,7,1
2026-05-22,TT,Kira And,Android,Kira And_syh_260410_AEO,300.97,15108,132,331.83000000000004,143.89,32,17
2026-05-22,TT,Luma,iOS,,0,0,0,915.2500000000005,259.67000000000013,52,75
2026-05-22,TT,Luma,iOS,0509-lhtt-Luma 25-//s++ cj,179.33,42553,211,0,0,0,0
2026-05-22,TT,Luma,iOS,0509-lhtt-Luma 25-//s++ cj (1864613296193889),0,0,0,124.75999999999993,90.82999999999998,28,24
2026-05-22,TT,Luma,iOS,0509-lhtt-Luma 25-//s++ vo,120.41,10934,47,0,0,0,0
2026-05-22,TT,Luma,iOS,0509-lhtt-Luma 25-//s++ vo (1864606132513969),0,0,0,75.88,71.89,9,12
2026-05-22,TT,Luma,iOS,0509-lhtt-Luma 26-//s++ cj,88.38,12479,74,0,0,0,0
2026-05-22,TT,Luma,iOS,0509-lhtt-Luma 26-//s++ cj (1864605963826721),0,0,0,43.93000000000001,15.96,7,7
2026-05-22,TT,Luma,iOS,Luma_ios_AEO_MCY_0127_s+_2,49.93,5069,22,0,0,0,0
2026-05-22,TT,Luma,iOS,Luma_ios_AEO_MCY_0127_s+_2 (1855466155544610),0,0,0,0.0,0.0,5,0
2026-05-22,TT,Luma,iOS,Luma_ios_AEO_MCY_0228_s+_1,70.0,7003,32,0,0,0,0
2026-05-22,TT,Luma,iOS,Luma_ios_AEO_MCY_0228_s+_1 (1858365270760530),0,0,0,11.97,11.97,8,3
2026-05-22,TT,Luma,iOS,Luma_ios_wcx_aeo_0120_smart_02,1306.55,161086,1284,0,0,0,0
2026-05-22,TT,Luma,iOS,Luma_ios_wcx_aeo_0120_smart_02 (1854728351163506),0,0,0,791.6600000000009,656.9000000000007,183,134
2026-05-22,TT,Luma,iOS,Luma_ios_wcx_aeo_1119_smart,1900.0,283250,2019,0,0,0,0
2026-05-22,TT,Luma,iOS,Luma_ios_wcx_aeo_1119_smart  (1849118725316657),0,0,0,2112.490000000001,1171.4500000000012,225,251
2026-05-22,TT,Luma,iOS,Luma_ios_wcx_aeo_1225_smart,652.2,89619,544,0,0,0,0
2026-05-22,TT,Luma,iOS,Luma_ios_wcx_aeo_1225_smart  (1852385308106114),0,0,0,591.0100000000006,257.5600000000001,88,99
2026-05-22,TT,Luma,iOS,Luma_ios_zmf_0408_smart_purchase_01,131.74,19773,81,0,0,0,0
2026-05-22,TT,Luma,iOS,Luma_ios_zmf_0408_smart_purchase_01 (1861791826664593),0,0,0,128.82999999999998,102.88,18,17
2026-05-22,TT,Luma,iOS,Luma_ios_zmf_0522_smart_purchase_01,50.05,15766,51,0,0,0,0
2026-05-22,TT,Luma,iOS,Luma_ios_zmf_0522_smart_purchase_01 (1865790292845713),0,0,0,7.98,7.98,4,2
2026-05-22,TT,Nalo And,Android,0515-lhtt-Nalo and-//install,0,0,0,0.0,0.0,1,0
2026-05-22,TT,Nalo And,Android,0515-ymt-Nalo-and-install//ff,0,0,0,0.0,0.0,1,0
2026-05-22,TT,Nalo And,Android,0519-lhtt-Nalo and-//aeo,0,0,0,61.93000000000001,9.99,37,7
2026-05-22,TT,"Nalo: Meet, Swipe & Chat",Unknown,0519-lhtt-Nalo and-//aeo,106.18,8914,194,0,0,0,0
2026-05-22,TT,Romi iOS,iOS,0304-lhtt-romi //s+ aeo,71.93,13143,86,7.98,0.0,12,2
2026-05-22,TT,Romi iOS,iOS,0308-lhtt-romi //s+ cj 01,392.34,63952,285,389.36000000000035,286.5300000000002,43,64
2026-05-22,TT,Romi iOS,iOS,0312-lhtt-romi //s+ vo,1310.32,130170,583,875.8700000000008,431.5800000000002,77,113
2026-05-22,TT,Romi iOS,iOS,0404-lhtt-Romi ios-//s++ cj,128.73,36589,148,276.59000000000015,97.82999999999998,13,41
2026-05-22,TT,Romi iOS,iOS,0404-lhtt-Romi ios-//s++ vo,29.06,23308,62,74.91000000000001,28.97,6,9
2026-05-22,TT,Romi iOS,iOS,0410-lhtt-Romi ios-//s++ cj,1215.04,302449,1881,886.4100000000012,739.690000000001,237,159
2026-05-22,TT,Romi iOS,iOS,0411-lhtt-romi //s+ cj,642.45,160524,787,257.61000000000007,215.65000000000006,72,39
2026-05-22,TT,Romi iOS,iOS,0520-Romi-ios-ymt-tt//cj,121.32,14202,88,32.96,32.96,17,4
2026-05-22,TT,Romi iOS,iOS,0521-Romi-ios-ymt-Vo,230.02,161999,585,200.67000000000004,52.91000000000001,30,33
2026-05-22,TT,Romi iOS,iOS,0522-Romi-ios-zme-AEO,50.16,10394,112,11.97,11.97,11,3
2026-05-22,TT,Romi iOS,iOS,Romi_ios_zmf_smart_purchase_0520_01_tt_copy,99.59,19897,53,321.5900000000002,249.6900000000001,9,41
2026-05-22,TT,Romi iOS,iOS,Romi_ios_zmf_smart_purchase_0522_01_tt,69.96,21090,55,3.99,3.99,4,1
2026-05-22,TT,Romi iOS,iOS,Romi_ios_zmf_smart_purchase_0522_02_tt,69.76,11617,44,0.0,0.0,2,0
2026-05-22,TT,Romi iOS,iOS,Romi_ios_zmf_smart_purchase_0522_03_tt,52.41,15452,24,11.97,0.0,1,3
2026-05-22,TT,Romi iOS,iOS,Romi_ios_zmf_smart_purchase_1128_03_tt,102.45,4620,67,189.80000000000004,7.98,15,20
2026-05-22,TT,Romi iOS,iOS,Romi_ios_zmf_smart_troas_1213_01_tt,350.36,51797,294,494.4300000000004,192.74000000000012,29,57
2026-05-22,TT,Romi iOS,iOS,Romi_ios_zmf_smart_troas_1217_01_tt,492.3,53179,269,165.83,165.83,28,17
2026-05-22,TT,Romi iOS,iOS,restricted,0,0,0,715.0900000000006,472.4700000000003,91,91
2026-05-23,FB,Doni,Android,,0,0,0,467.64000000000016,9.99,26,36
2026-05-23,FB,Doni,Android,0110_AEO_MCY_Doni,163.52,4307,160,27.96,27.96,30,4
2026-05-23,FB,Doni,Android,0119_AEO_MCY_Doni,84.84,2544,42,15.96,0.0,16,4
2026-05-23,FB,Doni,Android,0219_AEO_MCY_Doni,83.28,3056,75,27.930000000000007,19.950000000000003,22,7
2026-05-23,FB,Doni,Android,0305_ AEO_MCY_Doni,432.6,13281,267,349.6100000000001,59.88000000000002,91,39
2026-05-23,FB,Doni,Android,0326_ AEO_MCY_Doni,90.86,3240,68,98.84999999999997,71.89999999999999,23,15
2026-05-23,FB,Doni,Android,0327_ AEO_MCY_Doni,55.9,2364,42,3.99,3.99,21,1
2026-05-23,FB,Doni,Android,0331_ AEO_MCY_Doni,85.92,2343,44,40.90000000000001,19.950000000000003,15,10
2026-05-23,FB,Doni,Android,0401_ AEO_MCY_Doni,45.05,1802,28,0.0,0.0,9,0
2026-05-23,FB,Doni,Android,0408_ AEO_MCY_Doni,107.74,4292,113,75.85000000000002,27.930000000000007,38,15
2026-05-23,FB,Doni,Android,0414_ VO_MCY_Doni,36.84,1500,21,0.0,0.0,7,0
2026-05-23,FB,Doni,Android,0415_ VO_MCY_Doni,38.5,901,7,0.0,0.0,4,0
2026-05-23,FB,Doni,Android,0418-Doni-and-VO-abo-zm1,246.56,5171,154,49.92000000000001,31.950000000000003,23,8
2026-05-23,FB,Doni,Android,0424_ AEO_MCY_Doni,61.92,2272,39,7.98,7.98,13,2
2026-05-23,FB,Doni,Android,0501-lhfb-Doni and-//aaa aeo 01,150.89,5184,99,62.890000000000015,32.95,34,11
2026-05-23,FB,Doni,Android,0512-2-Doni-and-AEO-abo-zm1,71.96,2588,46,87.91999999999999,27.96,15,8
2026-05-23,FB,Doni,Android,0514-Doni-and-AEO-abo-zm1,109.34,2709,51,114.78999999999996,52.90000000000001,24,21
2026-05-23,FB,Doni,Android,0514_and_Doni_ymt_aeo_03/ff,98.32,3448,58,103.97999999999999,103.97999999999999,25,2
2026-05-23,FB,Doni,Android,0515-Doni-and-VO-zm1,179.92,3042,41,32.92000000000001,20.950000000000003,21,8
2026-05-23,FB,Doni,Android,0515_Doni_and_ymt_aeo_15/ff,0,0,0,9.99,9.99,1,1
2026-05-23,FB,Doni,Android,0519_ AEO_MCY_Doni,146.26,5170,110,27.930000000000007,15.96,32,7
2026-05-23,FB,Doni,Android,0520-lhfb-Doni and-//aeo,361.5,10964,211,198.77000000000007,83.88000000000001,97,23
2026-05-23,FB,Doni,Android,0521-Doni and_ymt_Vo_3A_77//ff,78.94,1628,22,294.4900000000002,79.89,9,51
2026-05-23,FB,Doni,Android,0521-lhfb-Doni and-//vo,287.65,6756,115,243.67000000000013,207.73000000000008,49,33
2026-05-23,FB,Doni,Android,0521_Doni and_ymt_3A_88//ff,62.95,2320,50,265.67000000000013,67.9,59,33
2026-05-23,FB,Doni,Android,0522_Doni_And_ymt_aeo//ff,126.13,6231,101,46.940000000000005,46.940000000000005,36,6
2026-05-23,FB,Doni,Android,0523-Doni-and-AEO-abo-zm1,240.0,6343,115,76.89999999999999,24.97,48,10
2026-05-23,FB,Doni,Android,11.13-Doni-and-AAAAEO-zm1,185.11,7404,269,107.81999999999996,18.98,53,18
2026-05-23,FB,Doni,Android,11.14-Doni-and-AEO-zm1,422.44,10334,222,38.93000000000001,34.940000000000005,67,7
2026-05-23,FB,Doni,Android,11.28-Doni-and-AEO-zm1,329.21,12509,249,137.75999999999996,76.91000000000001,85,24
2026-05-23,FB,Doni,Android,1212_AEO_MCY_Doni,79.24,1898,28,0.0,0.0,12,0
2026-05-23,FB,Doni,Android,20251219-Doni-and-aeo-cww-wcx,59.87,1549,25,29.940000000000005,11.97,18,6
2026-05-23,FB,Doni,Android,Doni And_cy1_260521_AEO,117.7,4949,93,31.92000000000001,31.92000000000001,34,8
2026-05-23,FB,Doni,Android,Doni And_cy1_260521_AEO_2,56.89,1905,31,111.89999999999998,92.94,13,10
2026-05-23,FB,Doni,Android,Doni And_syh_260306_AEO,842.86,25449,693,561.0400000000005,177.62000000000006,214,96
2026-05-23,FB,Doni,Android,Doni and_wvv_20260329_vo_常规_,184.62,3523,64,61.86000000000002,45.90000000000001,25,14
2026-05-23,FB,Doni,Android,Doni and_wvv_20260516_vo_1,51.56,1445,26,19.950000000000003,11.97,5,5
2026-05-23,FB,Doni,Android,Doni and_wvv_20260523_vo_测素材_0507_Dora_SY_1,166.1,4276,105,43.959999999999994,13.98,11,4
2026-05-23,FB,Doni,Android,Doni and_zjc_260516_VO_CBO,57.84,1195,8,0.0,0.0,5,0
2026-05-23,FB,Doni,Android,Doni and_zjc_260522_VO_PIC,63.32,5904,67,661.7600000000009,67.89000000000001,5,124
2026-05-23,FB,Doni,Android,Doni_and_zmf_abo_aeo_0512_2,88.63,2092,53,98.88999999999999,98.88999999999999,23,11
2026-05-23,FB,Doni,Android,Doni_and_zmf_abo_aeo_0515_2,117.64,4023,78,34.940000000000005,34.940000000000005,34,6
2026-05-23,FB,Doni,Android,Doni_and_zmf_abo_vo_0520_1_copy16,65.22,1157,19,31.950000000000003,23.97,5,5
2026-05-23,FB,Dora iOS,iOS,3.10 AEOc cyl,0,0,0,7.98,3.99,1,2
2026-05-23,FB,Dora iOS,iOS,Dora iOS_syh_260130_VO,0,0,0,0.0,0.0,1,0
2026-05-23,FB,Dora iOS,iOS,Dora ios_wvv_0417_aeo_1,0,0,0,0.0,0.0,1,0
2026-05-23,FB,GraceChat,iOS,0227-lhfb-GC ios-AEO,138.29,6269,162,151.89,111.92999999999996,18,11
2026-05-23,FB,GraceChat,iOS,0320-GC-ios-VO-zm1,122.37,2407,89,69.99,69.99,8,1
2026-05-23,FB,GraceChat,iOS,0331-lhfb-GC ios-VO,249.58,2722,124,307.71000000000015,237.81000000000006,27,29
2026-05-23,FB,GraceChat,iOS,0416-2-GC-ios-AEO-cbo-zm1,202.03,5329,197,97.80999999999997,89.82999999999998,24,19
2026-05-23,FB,GraceChat,iOS,0501-lhfb-GC ios-aaa aeo1,230.96,5702,227,465.6300000000002,213.79000000000008,33,37
2026-05-23,FB,GraceChat,iOS,0627-2-GC-ios-AEO-zm1,509.74,16300,569,217.6000000000001,133.74999999999997,64,40
2026-05-23,FB,Jovia And,Android,0205-1-Jovia-and-AEO-zm1,342.16,5600,142,0,0,0,0
2026-05-23,FB,Jovia And,Android,0416-Jovia-and-AEO-cbo-zm1,169.49,3566,88,0,0,0,0
2026-05-23,FB,Jovia And,Android,0512-1-Jovia-and-AEO-zm1,216.02,5578,105,0,0,0,0
2026-05-23,FB,Jovia And,Android,0515-1-Jovia-and-AEO-zm1,85.49,2195,42,0,0,0,0
2026-05-23,FB,Jovia And,Android,0515-lhfb-Jovia and-//aaa 01,181.21,4979,124,0,0,0,0
2026-05-23,FB,Jovia And,Android,5.14 AEOc cyl,272.36,6277,92,0,0,0,0
2026-05-23,FB,Jovia And,Android,Jovia and_zjc_20260522-AEO_CBO-xscTset,84.19,1208,12,0,0,0,0
2026-05-23,FB,Jovia And,Android,Jovia and_zjc_260514_VO_ABO,101.92,1135,20,0,0,0,0
2026-05-23,FB,Jovia And,Android,Jovia and_zjc_260516_VO_ABO-Roas,26.9,380,6,0,0,0,0
2026-05-23,FB,Kira And,Android,,0,0,0,0.0,0.0,17,0
2026-05-23,FB,Kira And,Android,0418-Kira-and-AEO-zm1,334.32,7850,173,285.5700000000002,86.88000000000001,88,43
2026-05-23,FB,Kira And,Android,0424-lhfb-Kira and// aeo,239.09,7219,129,166.76000000000002,69.88000000000001,52,24
2026-05-23,FB,Kira And,Android,0515-lhfb-Kira and// aaa,425.64,13124,362,393.4800000000003,164.8,137,52
2026-05-23,FB,Kira And,Android,0515-ymt-Kira-and-3a //ff优,183.61,4420,116,498.7100000000001,150.84,45,29
2026-05-23,FB,Kira And,Android,0515YM测_Kira and_zm1_abo_0521,0,0,0,75.87,9.99,11,13
2026-05-23,FB,Kira And,Android,0515_and_Kira_ymt_2//ff优,0,0,0,74.84,23.940000000000005,30,16
2026-05-23,FB,Kira And,Android,0515_and_Kira_ymt_2//ff优+组,167.3,6757,137,0,0,0,0
2026-05-23,FB,Kira And,Android,0515_and_Kira_ymt_ff/关+1,30.66,1001,36,11.97,3.99,18,3
2026-05-23,FB,Kira And,Android,0517YM测_Kira and_zm1_abo_0523,0,0,0,137.80999999999995,73.89999999999999,38,19
2026-05-23,FB,Kira And,Android,0518_and_Kira_ymt_333//ff,0,0,0,143.89999999999998,59.97,19,10
2026-05-23,FB,Kira And,Android,0518_and_Kira_ymt_333//ff高CPI关⚠️,139.53,4166,69,0,0,0,0
2026-05-23,FB,Kira And,Android,0519_and_Kira_ymt_3//ff,0,0,0,7.98,3.99,9,2
2026-05-23,FB,Kira And,Android,0519_and_Kira_ymt_3//ff高CPI关⚠️,37.32,1342,16,0,0,0,0
2026-05-23,FB,Kira And,Android,0520_and_Kira_ymt_1//ff,0,0,0,27.930000000000007,11.97,13,7
2026-05-23,FB,Kira And,Android,0520_and_Kira_ymt_1//ff波动,62.34,2644,40,0,0,0,0
2026-05-23,FB,Kira And,Android,0520_and_kira_ymt_3A_100/ff,103.1,4290,129,246.5100000000002,85.88000000000001,47,49
2026-05-23,FB,Kira And,Android,0521-2-Kira-and-AEO-zm1,33.88,1039,23,0,0,0,0
2026-05-23,FB,Kira And,Android,0521-Kira-and-AAAAEO-zm1,65.64,2330,109,19.950000000000003,11.97,29,5
2026-05-23,FB,Kira And,Android,0521-Kira-and-AEO-zm1,152.78,4916,89,91.78999999999999,73.82000000000001,41,21
2026-05-23,FB,Kira And,Android,0521_and_Kira_ymt_21改/ff,67.0,2699,40,0,0,0,0
2026-05-23,FB,Kira And,Android,0521_and_Kira测新2.0_ymt_21,0,0,0,203.78000000000003,68.86000000000001,20,22
2026-05-23,FB,Kira And,Android,0522-Kira-and-AEO-zm1,108.8,3923,43,59.85000000000002,0.0,17,15
2026-05-23,FB,Kira And,Android,0522_and_Kira_ymt_30改/ff定时28,71.45,3735,42,0,0,0,0
2026-05-23,FB,Kira And,Android,0522_and_Kira_ymt_copy15//ff,0,0,0,80.91000000000001,31.950000000000003,10,9
2026-05-23,FB,Kira And,Android,0522_and_Kira_ymt_copy15//ff+组CPI⬆️,35.09,985,26,0,0,0,0
2026-05-23,FB,Kira And,Android,0522_and_Kira测新2.0_ymt_30,0,0,0,11.97,11.97,12,3
2026-05-23,FB,Kira And,Android,0522_and_Kira测新2.0_ymt_31,100.47,4297,31,34.98,34.98,14,2
2026-05-23,FB,Kira And,Android,0523-Kira-and-AEO-zm1,318.48,8773,172,45.940000000000005,22.97,31,6
2026-05-23,FB,Kira And,Android,0523_and_Kira_ymt_33改/ff,197.62,5608,82,0,0,0,0
2026-05-23,FB,Kira And,Android,0523_and_Kira测新2.0_ymt_33,0,0,0,252.67000000000013,112.82000000000001,42,33
2026-05-23,FB,Kira And,Android,0523_and_Kira测新2.0_ymt_44,137.76,4264,32,18.98,18.98,15,2
2026-05-23,FB,Kira And,Android,5.14 AEOc cyl,727.08,24903,534,315.58000000000015,150.78,195,42
2026-05-23,FB,Kira And,Android,Kira And_wvv_20260507_aeo_1,80.48,4272,119,47.949999999999996,13.98,35,5
2026-05-23,FB,Kira And,Android,Kira_and_zmf_abo_aeo_0523_2,105.18,2972,65,33.93000000000001,33.93000000000001,20,7
2026-05-23,FB,Kira And,Android,Kira_and_zmf_cbo_aeo_0523_1,115.58,4523,123,139.73,24.940000000000005,37,27
2026-05-23,FB,Kira And,Android,kira And_wvv_260514_aeo_测素材,44.75,1718,64,13.98,13.98,18,2
2026-05-23,FB,Kira And,Android,kira And_wvv_260522_aeo,0,0,0,0.0,0.0,1,0
2026-05-23,FB,Kira And,Android,kira and_zjc_20260520_VO_CBO,0,0,0,0.0,0.0,1,0
2026-05-23,FB,Kira And,Android,kira and_zjc_20260520_VO_CBO2,0,0,0,0.0,0.0,1,0
2026-05-23,FB,Kira And,Android,kira and_zjc_20260521_VO_CBO,82.8,2157,101,31.950000000000003,17.97,12,5
2026-05-23,FB,Kira And,Android,kira and_zjc_20260522_AEO_CBO,111.62,3270,160,159.93,39.98,33,7
2026-05-23,FB,Kira And,Android,kira and_zjc_20260522_VO_CBO,207.0,4258,210,199.84000000000006,123.93999999999998,39,16
2026-05-23,FB,Luma,iOS,0219_Luma_iOS_AEO_MCY,199.0,7761,172,0,0,0,0
2026-05-23,FB,Luma,iOS,0219_Luma_iOS_AEO_MCY (6866373524315),0,0,0,157.76999999999998,141.81,32,23
2026-05-23,FB,Luma,iOS,0407_Luma_iOS_AEO_MCY,97.8,2025,50,0,0,0,0
2026-05-23,FB,Luma,iOS,0407_Luma_iOS_AEO_MCY (6894235051515),0,0,0,345.73999999999995,197.84,8,26
2026-05-23,FB,Luma,iOS,0408_Luma_iOS_AEO_MCY,161.55,5875,165,0,0,0,0
2026-05-23,FB,Luma,iOS,0408_Luma_iOS_AEO_MCY (6894809601315),0,0,0,295.44000000000034,25.950000000000003,14,56
2026-05-23,FB,Luma,iOS,0417-2-Luma-ios-VO-cbo-zm1,135.59,2744,97,0,0,0,0
2026-05-23,FB,Luma,iOS,0417-2-Luma-ios-VO-cbo-zm1 (6939989053243),0,0,0,529.83,219.91000000000003,11,17
2026-05-23,FB,Luma,iOS,0422-lhfb-Luma ios-//aeo,229.62,5394,179,0,0,0,0
2026-05-23,FB,Luma,iOS,0422-liuh-Luma ios-//aeo,0,0,0,87.85999999999999,71.9,11,14
2026-05-23,FB,Luma,iOS,0423-1-Luma-ios-VO-cbo-zm1,372.57,12105,325,0,0,0,0
2026-05-23,FB,Luma,iOS,0423-1-Luma-ios-VO-cbo-zm1 (6944142889643),0,0,0,1006.0700000000006,429.6900000000001,55,93
2026-05-23,FB,Luma,iOS,1230_Luma_iOS_AEO_MCY,172.52,2438,54,0,0,0,0
2026-05-23,FB,Luma,iOS,1230_Luma_iOS_AEO_MCY (6848133765315),0,0,0,151.87,141.88,13,13
2026-05-23,FB,Luma,iOS,Luma iOS_cy1_260520_aeo,100.8,3956,76,0,0,0,0
2026-05-23,FB,Luma,iOS,Luma iOS_cy1_260520_aeo (120245599901710256),0,0,0,236.85000000000002,33.96,18,15
2026-05-23,FB,Luma,iOS,Luma iOS_cy1_260521_aeo,97.59,3329,79,0,0,0,0
2026-05-23,FB,Luma,iOS,Luma iOS_cy1_260521_aeo (120245700444740256),0,0,0,54.93000000000001,54.93000000000001,18,7
2026-05-23,FB,Luma,iOS,Luma iOS_syh_260422_AEO,679.97,26276,517,0,0,0,0
2026-05-23,FB,Luma,iOS,Luma iOS_syh_260422_AEO (120241407442320137),0,0,0,804.0300000000004,300.58000000000004,96,97
2026-05-23,FB,Luma,iOS,Luma ios_wvv_20260421_AEO_1,75.61,2727,52,0,0,0,0
2026-05-23,FB,Luma,iOS,Luma ios_wvv_20260421_AEO_1 (6903634491915),0,0,0,21.96,21.96,12,4
2026-05-23,FB,Luma,iOS,Luma ios_wvv_20260429_AEO_1,329.95,13026,380,0,0,0,0
2026-05-23,FB,Luma,iOS,Luma ios_wvv_20260429_AEO_1 (6908533021715),0,0,0,298.5400000000001,102.79999999999997,47,46
2026-05-23,FB,Luma,iOS,Luma ios_wvv_260515_AEO,138.43,3798,83,0,0,0,0
2026-05-23,FB,Luma,iOS,Luma ios_wvv_260515_AEO (6919840060715),0,0,0,15.96,7.98,24,4
2026-05-23,FB,Luma,iOS,Luma ios_zjc_20260502_AEO_1,1331.73,47136,951,0,0,0,0
